run_id,benchmark,track,target_id,rank_eligible,selected_model_policy,budget_tier,candidate_count,observed_candidate_count,prediction_path,prediction_match_type,prediction_match_alias,confidence_path,selection_score,reference_path,metric,score,gdt_ts_norm,tm_score,qsglob,dockq,status,message
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1201,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1201O/seed_102/predictions/T1201O_sample_0.cif,exact,T1201,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1201O/seed_102/predictions/T1201O_summary_confidence_sample_0.json,0.841009,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8bwd.cif,GDT_TS_norm,0.103700,0.103700,0.141300,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1206,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1206O/seed_102/predictions/T1206O_sample_0.cif,exact,T1206,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1206O/seed_102/predictions/T1206O_summary_confidence_sample_0.json,0.649425,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cp0.cif,GDT_TS_norm,0.000000,0.000000,0.000000,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1207,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1210,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9enr.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1212,true,protenix_confidence_v1,server_attack,5,0,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9b0l.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1218,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1218O/seed_103/predictions/T1218O_sample_0.cif,exact,T1218,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1218O/seed_103/predictions/T1218O_summary_confidence_sample_0.json,0.499943,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1226,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1228V1,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1228V2,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1231,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1234,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1234/seed_102/predictions/T1234_sample_0.cif,exact,T1234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1234/seed_102/predictions/T1234_summary_confidence_sample_0.json,0.617284,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,GDT_TS_norm,0.859800,0.859800,0.894800,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1235,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1235O/seed_101/predictions/T1235O_sample_0.cif,exact,T1235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1235O/seed_101/predictions/T1235O_summary_confidence_sample_0.json,0.668616,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,GDT_TS_norm,0.030900,0.030900,0.056600,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1237,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1237/seed_101/predictions/T1237_sample_0.cif,exact,T1237,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1237/seed_101/predictions/T1237_summary_confidence_sample_0.json,0.578073,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1239V1,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9dxd.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1239V2,true,protenix_confidence_v1,server_attack,5,0,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9dxd.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1240,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1240/seed_102/predictions/T1240_sample_0.cif,exact,T1240,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1240/seed_102/predictions/T1240_summary_confidence_sample_0.json,0.378790,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1243,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1246,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1249V1,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1249V1/seed_103/predictions/T1249V1_sample_0.cif,exact,T1249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1249V1/seed_103/predictions/T1249V1_summary_confidence_sample_0.json,0.475030,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9fya.cif,GDT_TS_norm,0.860900,0.860900,0.902600,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1257,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1257O/seed_102/predictions/T1257O_sample_0.cif,exact,T1257,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1257O/seed_102/predictions/T1257O_summary_confidence_sample_0.json,0.360549,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1259,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1259/seed_103/predictions/T1259_sample_0.cif,exact,T1259,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1259/seed_103/predictions/T1259_summary_confidence_sample_0.json,0.604039,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1266,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qfb.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1269,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9gvq.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1270,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1270/seed_103/predictions/T1270_sample_0.cif,exact,T1270,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1270/seed_103/predictions/T1270_summary_confidence_sample_0.json,0.545899,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1274,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1276,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1278,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1279,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1280,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9f5m.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1284,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1292,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1292/seed_103/predictions/T1292_sample_0.cif,exact,T1292,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1292/seed_103/predictions/T1292_summary_confidence_sample_0.json,0.970673,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1294V1,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1294V1/seed_102/predictions/T1294V1_sample_0.cif,exact,T1294V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1294V1/seed_102/predictions/T1294V1_summary_confidence_sample_0.json,0.949950,,,0.000000,,,,,missing_reference,no_reference_pdb
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1294V2,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1295,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_exact_prediction_file:target_declared_in_run_input
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1298,true,protenix_confidence_v1,server_attack,5,7,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1298/seed_101/predictions/T1298_sample_0.cif,exact,T1298,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_attack_protenix_terminal_tag_seed101_105/predictions/protenix-v2/T1298/seed_101/predictions/T1298_summary_confidence_sample_0.json,0.729075,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9sfa.cif,GDT_TS_norm,0.400400,0.400400,0.683200,,,ok,
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T1299,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9fjl.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2201,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2206,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2207,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2210,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2218,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2226,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2231,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2234,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2235,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2237,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2240,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2243,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2246,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2249V1,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2257,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2259,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2266,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2269,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2270,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2274,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2276,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2278,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2279,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2280,true,protenix_confidence_v1,server_attack,5,0,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9f5m.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_domain,T2284,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0208,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0215,true,protenix_confidence_v1,server_attack,5,4,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0217,true,protenix_confidence_v1,server_attack,5,0,,,,,,,,0.000000,,,,,missing_prediction,no_exact_prediction_file:target_declared_in_run_input
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0220,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9h1g.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0222,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cqd.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0223,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cqb.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0225,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cqa.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0227,true,protenix_confidence_v1,server_attack,5,4,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9n8w.cif,,0.000000,,,,,partial_candidates,observed_candidates:4<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0229,true,protenix_confidence_v1,server_attack,5,3,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:3<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0230,true,protenix_confidence_v1,server_attack,5,3,,,,,,,,0.000000,,,,,partial_candidates,observed_candidates:3<declared:5
server_attack_protenix_terminal_tag_seed101_105,casp16_server_protein_v1,protein_oligo,H0232,true,protenix_confidence_v1,server_attack,5,3,,,,,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cn2.cif,,0.000000,,,,,partial_candidates,observed_candidates:3<declared:5
